movieId,budget,genres,imdbId,poster_path,release_date,title,tmdbId
42422,0.0,Animation|Drama|Romance|Sci-Fi,370754,http://image.tmdb.org/t/p/w185//9mmKTMULVZeprp5bkogUOUBeguy.jpg,2002-02-02,Voices of a Distant Star (Hoshi no koe) (2003),37910.0
42556,0.0,Fantasy|Mystery|Western,57812,http://image.tmdb.org/t/p/w185//jnZae8tLGqZhlxyItqfmAfyn5Ad.jpg,1964-03-18,7 Faces of Dr. Lao (1964),14241.0
42559,0.0,Action|Adventure|Drama,59673,http://image.tmdb.org/t/p/w185//kE9N11D34whkx7ul2TAmVYoJEZF.jpg,1965-01-03,Samurai Assassin (Samurai) (1965),79406.0
42602,0.0,Documentary,444608,,2005-03-11,"Boys of Baraka, The (2005)",38785.0
42632,0.0,Crime|Drama|Mystery|Thriller,451094,http://image.tmdb.org/t/p/w185//hTEf0oGUYctD9iN1GBuWsiIqsev.jpg,1957-08-01,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),4550.0
42638,0.0,Comedy|Drama,338075,http://image.tmdb.org/t/p/w185//5sWWj5tlTDyAi2yiEjQZUmJCoKr.jpg,2004-06-18,Grand Theft Parsons (2003),16433.0
42718,1000.0,Action|Crime|Sci-Fi,414852,http://image.tmdb.org/t/p/w185//fgpKUHugvbHir5Ia51vXKdCZd1F.jpg,2019-10-29,District 13 (Banlieue 13) (2004),10045.0
42723,4800000.0,Horror,450278,http://image.tmdb.org/t/p/w185//dDrtuWUKhgUGp12kgUWuP0NpTdF.jpg,2006-01-06,Hostel (2005),1690.0
42725,0.0,Comedy,456554,http://image.tmdb.org/t/p/w185//fSRdHBtisU0zhks4OjKezI3jnt7.jpg,2006-01-06,Grandma's Boy (2006),9900.0
42728,31000000.0,Drama|Romance,375154,http://image.tmdb.org/t/p/w185//pX0JBGiSeClgcMUkiSQzkpGpi6e.jpg,2006-04-07,Tristan & Isolde (2006),9044.0
42730,0.0,Drama,385726,http://image.tmdb.org/t/p/w185//bGRSV5tStxDNPRLCewnOeeiZzrY.jpg,2006-01-13,Glory Road (2006),9918.0
42732,45000000.0,Comedy,408985,http://image.tmdb.org/t/p/w185//9hnSFHD0I49Lyqy4nImrGq8ZVUW.jpg,2006-01-13,Last Holiday (2006),17379.0
42734,15000000.0,Animation|Children|Comedy,443536,http://image.tmdb.org/t/p/w185//kdyX7qtqRw3GEpL6ZJXiVDfTbTP.jpg,2005-12-16,Hoodwinked! (2005),10982.0
42738,50000000.0,Action|Fantasy|Horror,401855,http://image.tmdb.org/t/p/w185//oJaQG353uOzOqffQ5K2hg03k4Vp.jpg,2006-01-12,Underworld: Evolution (2006),834.0
42740,0.0,Comedy,433116,http://image.tmdb.org/t/p/w185//vtdtF2mAnUo80c8ZpPzqrQVb6VO.jpg,2005-12-15,Looking for Comedy in the Muslim World (2005),25890.0
42761,0.0,Adventure|Children|Comedy|Fantasy,140883,http://image.tmdb.org/t/p/w185//zYJWQvee9CN6nc9En2KUWewHGHr.jpg,1998-09-08,Casper Meets Wendy (1998),39345.0
42943,28000000.0,Adventure|Drama|War,89913,http://image.tmdb.org/t/p/w185//qAjlr0FJDXqdxhQjbkKNcH7RTaX.jpg,1985-12-25,Revolution (1985),12701.0
42946,0.0,Action|Comedy,85127,http://image.tmdb.org/t/p/w185//oXCItRHMBDgCGuJMw2JhWJoNvi7.jpg,1983-12-22,Project A ('A' gai waak) (1983),21519.0
43289,0.0,Adventure|Comedy|Drama|Fantasy,142181,http://image.tmdb.org/t/p/w185//civu1OxSYyxywfEOeMyCZoAOt7H.jpg,1998-06-10,"Bird People in China, The (Chûgoku no chôjin) (1998)",28638.0
43333,30000000.0,Drama|Romance,240200,http://image.tmdb.org/t/p/w185//yQBdzYphzbxYYW7xBa0v11PYYMJ.jpg,2005-07-08,Water (2005),7509.0
43376,0.0,Drama|War,426578,http://image.tmdb.org/t/p/w185//igIB768QYQqUbImugVeB9BggkuP.jpg,2005-02-13,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),2117.0
43396,25000000.0,Drama,412080,http://image.tmdb.org/t/p/w185//jQHD7Xspwn7EeEVSyolRkOC6zol.jpg,2005-10-12,"World's Fastest Indian, The (2005)",9912.0
43419,35000000.0,Action|Comedy|Crime|Western,416496,http://image.tmdb.org/t/p/w185//mkSfRjRcld9BULXuxP3eA9cMMs3.jpg,2006-01-18,Bandidas (2006),1969.0
43460,0.0,Comedy|Drama,423409,http://image.tmdb.org/t/p/w185//cl6WO59T8sO4ydnhiIV5cOoHjDW.jpg,2005-07-17,Tristram Shandy: A Cock and Bull Story (2005),8435.0
43549,0.0,Action|Crime|Drama|Horror,383393,http://image.tmdb.org/t/p/w185//zFr9KakwlfDcpglnZu5GHGBwNqq.jpg,2004-07-23,Helter Skelter (2004),45759.0
43556,26000000.0,Drama,417433,http://image.tmdb.org/t/p/w185//hH6YeqFcihbZsz7iWl6MzQVzL8O.jpg,2006-01-27,Annapolis (2006),13275.0
43558,40000000.0,Action|Comedy|Crime,421729,http://image.tmdb.org/t/p/w185//tOl6hzfFHdNcL7SxopC2Vbs4mgK.jpg,2006-01-26,Big Momma's House 2 (2006),11565.0
43560,25000000.0,Children|Comedy|Fantasy,396752,http://image.tmdb.org/t/p/w185//AskzEIoFvIYnYClCW6DyoYDHZ9J.jpg,2005-10-21,Nanny McPhee (2005),11283.0
43677,0.0,Drama|War,114745,http://image.tmdb.org/t/p/w185//jcLTwnisDFnH6VT57NEHVq959PN.jpg,1995-08-25,"Tuskegee Airmen, The (1995)",31894.0
43679,25000000.0,Horror|Mystery|Thriller,414982,http://image.tmdb.org/t/p/w185//p7ARuNKUGPGvkBiDtIDvAzYzonX.jpg,2006-02-09,Final Destination 3 (2006),9286.0
43684,0.0,Comedy|Drama|Romance,437777,http://image.tmdb.org/t/p/w185//w1nURdrpMLdUbcb67BUy77syi04.jpg,2006-01-29,Something New (2006),15363.0
43708,3000000.0,Comedy|Documentary,425598,http://image.tmdb.org/t/p/w185//lGS9iKGGRjM049ZGK4J8TvQeBHg.jpg,2005-09-12,Block Party (a.k.a. Dave Chappelle's Block Party) (2005),292.0
43744,0.0,Comedy|Drama|Romance,421994,http://image.tmdb.org/t/p/w185//zzLgL1UHVzTqHogJZC1bU4aZGJw.jpg,2005-02-01,Imagine Me & You (2005),1544.0
43836,65000000.0,Adventure|Comedy|Crime,383216,http://image.tmdb.org/t/p/w185//iA9FFFyKhuaa6QklvxhVEAszV5I.jpg,2006-02-10,"Pink Panther, The (2006)",12096.0
43869,50000000.0,Adventure|Animation|Children|Comedy,381971,http://image.tmdb.org/t/p/w185//kj6MvHlFQcoKgSrVUOC8aI3XfLi.jpg,2006-02-10,Curious George (2006),9975.0
43871,45000000.0,Crime|Drama|Thriller,408345,http://image.tmdb.org/t/p/w185//bp0BTphk7bgBof20XAfKkujRxwI.jpg,2006-02-08,Firewall (2006),9754.0
43904,15000000.0,Horror|Thriller,455857,http://image.tmdb.org/t/p/w185//h0ZmU7BZDWBucq1FvblfeAWUkad.jpg,2006-02-03,When a Stranger Calls (2006),10053.0
43908,0.0,Drama,449061,http://image.tmdb.org/t/p/w185//sFrVkpCUBlqb8lIUxAk75jAhNPa.jpg,2005-09-03,London (2005),7515.0
43912,37665000.0,Crime|Drama,349467,http://image.tmdb.org/t/p/w185//uoYZmNzUjTEvW0vktaVfMRJZA8s.jpg,2006-02-17,Freedomland (2006),9959.0
43914,3500000.0,Drama,380817,http://image.tmdb.org/t/p/w185//wX6RqBidft8gffQ8MIGtdpLK8l3.jpg,2006-02-07,Winter Passing (2005),14256.0
43917,40000000.0,Action|Adventure|Drama|Romance,397313,http://image.tmdb.org/t/p/w185//wdbjp6X12WRlLJrMlKrbSgjdpuC.jpg,2006-02-17,Eight Below (2006),9036.0
43919,20000000.0,Comedy|Romance,466342,http://image.tmdb.org/t/p/w185//dixuCNOz4qtg6Nz8Xh67u4ya4C8.jpg,2006-02-17,Date Movie (2006),10073.0
43921,17000000.0,Action|Crime|Thriller,404390,http://image.tmdb.org/t/p/w185//1wzjc4N1lpZxrqg3CA2JqMv0uwl.jpg,2006-01-06,Running Scared (2006),7304.0
43928,30000000.0,Action|Fantasy|Sci-Fi|Thriller,370032,http://image.tmdb.org/t/p/w185//zwpxpx8CGqdUvDdS2GkN61eP4v9.jpg,2006-03-03,Ultraviolet (2006),9920.0
43930,28000000.0,Comedy|Romance,397078,http://image.tmdb.org/t/p/w185//A3Axi7gWVdkD1i7ScqMCN1fhyGc.jpg,2006-02-28,Just My Luck (2006),10025.0
43932,38000000.0,Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,454919,http://image.tmdb.org/t/p/w185//iXtyuMzeuiOyMfr6UuUhJRenEZc.jpg,2006-08-11,Pulse (2006),9682.0
43936,55000000.0,Crime|Thriller,450232,http://image.tmdb.org/t/p/w185//vh48M3ZMN2M7B1IIX3hRnyER6zT.jpg,2006-03-01,16 Blocks (2006),2207.0
44004,50000000.0,Comedy|Romance,427229,http://image.tmdb.org/t/p/w185//wQrNTe7VDytVDet9Jus6RDKEPYZ.jpg,2006-03-10,Failure to Launch (2006),6877.0
44020,0.0,Action|Animation|Children|Sci-Fi,491703,http://image.tmdb.org/t/p/w185//vd7GyPkDvDDfvcxgWAfkGpKiAkH.jpg,2006-02-21,Ultimate Avengers (2006),14609.0
44022,,Adventure|Animation|Children|Comedy,438097,,,Ice Age 2: The Meltdown (2006),950.0
44189,0.0,Drama|Romance,384814,http://image.tmdb.org/t/p/w185//952YRidYwrSizyepfkyBHcpAVp7.jpg,2006-02-02,Ask the Dust (2006),1967.0
44191,54000000.0,Action|Sci-Fi|Thriller|IMAX,434409,http://image.tmdb.org/t/p/w185//kxekpqZUpO5W65QT12goucFvyx9.jpg,2006-02-23,V for Vendetta (2006),752.0
44193,20000000.0,Comedy|Romance,454945,http://image.tmdb.org/t/p/w185//8exPgs8jLGh26BGSrAyHa9MeFyO.jpg,2006-03-17,She's the Man (2006),9655.0
44195,6500000.0,Comedy|Drama,427944,http://image.tmdb.org/t/p/w185//xIlQYkRjpGBMXDkZoS3IRcckScA.jpg,2005-03-17,Thank You for Smoking (2006),9388.0
44197,13000000.0,Comedy|Crime|Drama,419749,http://image.tmdb.org/t/p/w185//9pUq1DIEhUrZUukZekNWSjUQn3A.jpg,2006-03-16,Find Me Guilty (2006),9950.0
44199,45000000.0,Crime|Drama|Thriller,454848,http://image.tmdb.org/t/p/w185//mf4i9zZVXMmqWsEb9D0OAY7k3t.jpg,2006-03-17,Inside Man (2006),388.0
44204,3000000.0,Crime|Drama,468565,http://image.tmdb.org/t/p/w185//fvPGF7NYuZJACYVRAAF3FXicVf0.jpg,2005-08-18,Tsotsi (2005),868.0
44225,12000000.0,Children|Comedy|Fantasy,429591,http://image.tmdb.org/t/p/w185//4cQusdPNSIAq4ZW2dBCw4cZNrMA.jpg,2006-03-03,Aquamarine (2006),14191.0
44238,2000000.0,Comedy|Fantasy|Horror,110329,http://image.tmdb.org/t/p/w185//fnCLZ3rpy3enYSHrzcBxnx3fozK.jpg,1994-04-07,Leprechaun 2 (1994),18009.0
44241,0.0,Comedy|Fantasy|Horror,113636,http://image.tmdb.org/t/p/w185//kteSBXogCezbg3FN1HOB3tzD1gP.jpg,1995-07-04,Leprechaun 3 (1995),19286.0
44243,0.0,Comedy|Fantasy|Horror|Sci-Fi,116861,http://image.tmdb.org/t/p/w185//8uMaa4VnNN2TS42tGYu04we7GOM.jpg,1996-12-25,Leprechaun 4: In Space (1997),19287.0
44301,1380000.0,Crime|Drama,458242,http://image.tmdb.org/t/p/w185//qLs0LoxaQIfwIGsA3ZRZYSzfYkA.jpg,2006-02-03,Lights in the Dusk (Laitakaupungin valot) (2006),1379.0
44397,15000000.0,Drama|Horror|Thriller,454841,http://image.tmdb.org/t/p/w185//2eJL1Ccr1FN3dm9OSDwyd8uaX1b.jpg,2006-03-10,"Hills Have Eyes, The (2006)",9792.0
44399,50000000.0,Adventure|Children|Comedy|Fantasy,393735,http://image.tmdb.org/t/p/w185//tGX3YyPaYMbjiRwR5PjRsJW7GtM.jpg,2006-03-09,"Shaggy Dog, The (2006)",10067.0
44511,0.0,Documentary,436864,http://image.tmdb.org/t/p/w185//hsFJ2DACY37jwb2huAvyQ9BFVj4.jpg,2005-06-01,Unknown White Male (2005),35555.0
44555,2000000.0,Drama|Romance|Thriller,405094,http://image.tmdb.org/t/p/w185//5BCyeLJHPcRwhu0YaRqUzw00JJ4.jpg,2006-03-15,"Lives of Others, The (Das leben der Anderen) (2006)",582.0
44597,0.0,Action|Crime|Mystery,57697,http://image.tmdb.org/t/p/w185//dWHa0JT3Syj6WbiwpXBbZMHoKEv.jpg,1963-04-21,Youth of the Beast (Yaju no seishun) (1963),37939.0
44613,30000000.0,Drama,446046,http://image.tmdb.org/t/p/w185//vkGSs0eeOOISEe9jddBZnRSkn46.jpg,2006-03-17,Take the Lead (2006),12763.0
44633,0.0,Documentary,436231,http://image.tmdb.org/t/p/w185//iT7uoauGBR4NQcj7PafXd1cSodp.jpg,2005-01-23,"Devil and Daniel Johnston, The (2005)",13222.0
44657,0.0,Drama,61996,http://image.tmdb.org/t/p/w185//8HAn6m2cKZRkCh4VU0AoJ2X6WSZ.jpg,1967-03-28,Mouchette (1967),1561.0
44665,27000000.0,Crime|Drama|Mystery,425210,http://image.tmdb.org/t/p/w185//x21s3p5wPww534nYj1cWakTcqz4.jpg,2006-02-24,Lucky Number Slevin (2006),186.0
44694,12899867.0,Comedy|Drama,441909,http://image.tmdb.org/t/p/w185//ljRPzuI1xybiFUGU1uCRdx68h0K.jpg,2006-03-16,Volver (2006),219.0
44709,8000000.0,Drama,437800,http://image.tmdb.org/t/p/w185//oyIAupl1jqjuVVFXYtfoUgNsDdE.jpg,2006-04-28,Akeelah and the Bee (2006),13751.0
44719,0.0,Drama,263124,http://image.tmdb.org/t/p/w185//ucFRXjYTuIhMEa2ZgK4FKrwTPN.jpg,2001-06-22,Brainstorm (2001),53961.0
44731,9000000.0,Horror|Sci-Fi|Thriller,441796,http://image.tmdb.org/t/p/w185//hsSJwroE7jugEROB8tmyxJP91Ho.jpg,2006-03-24,Stay Alive (2006),10069.0
44759,70000000.0,Crime|Drama|Mystery|Thriller,430912,http://image.tmdb.org/t/p/w185//fT3ZTU2K3I9WkrqnQWH68ClByyi.jpg,2006-03-29,Basic Instinct 2 (2006),3093.0
44761,475000.0,Crime|Drama|Film-Noir|Mystery,393109,http://image.tmdb.org/t/p/w185//zaOozUSc9yUGVm46j4YzFx4yNKR.jpg,2006-03-31,Brick (2005),9270.0
44773,150000.0,Comedy|Horror,225481,,2000-02-08,"Dead Hate the Living!, The (2000)",28349.0
44777,500000.0,Comedy|Horror|Sci-Fi,383353,http://image.tmdb.org/t/p/w185//5AOA0QUqChqQGRpGOZNQ0EkhCL9.jpg,2006-03-10,Evil Aliens (2005),10177.0
44788,0.0,Documentary,493459,http://image.tmdb.org/t/p/w185//kO1k2Wg7ybuRvcXZPZvvwqAJrK6.jpg,2006-01-26,This Film Is Not Yet Rated (2006),16070.0
44828,15000000.0,Comedy|Horror|Sci-Fi,439815,http://image.tmdb.org/t/p/w185//zNlJvCY3Pz7SE09Lf4G7uPs5XFZ.jpg,2006-03-31,Slither (2006),9035.0
44840,0.0,Comedy,437863,http://image.tmdb.org/t/p/w185//scnKVSjjpTMgQ4apnyHjQnlltlM.jpg,2006-04-07,"Benchwarmers, The (2006)",9957.0
44849,18000000.0,Action|Animation|Film-Noir|Sci-Fi|Thriller,386741,http://image.tmdb.org/t/p/w185//l7oWoc9vkGwVoYZQUEgblpq1PBG.jpg,2006-03-16,Renaissance (2006),9389.0
44851,0.0,Comedy,416331,http://image.tmdb.org/t/p/w185//sDAVHwXZI3yMSBOqjZGtiEyfhQt.jpg,2004-12-31,Go for Zucker! (Alles auf Zucker!) (2004),460.0
44864,6500000.0,Comedy|Drama|Romance,436331,http://image.tmdb.org/t/p/w185//138DFtHjGQcDK4vQavLJ51xEBjZ.jpg,2006-09-07,Friends with Money (2006),8998.0
44889,0.0,Comedy|Drama|Musical,404364,http://image.tmdb.org/t/p/w185//82qpH33vGMrUp9e3bJegZGtYt4A.jpg,2006-03-29,Reefer Madness: The Movie Musical (2005),20521.0
44929,0.0,Drama|Romance,424880,http://image.tmdb.org/t/p/w185//8XfecYYO6acqQ2Eu6Awd3I5eV6h.jpg,2006-05-25,Candy (2006),4441.0
44931,0.0,Drama,16914,http://image.tmdb.org/t/p/w185//5MVRcIRl6IwAOEZufRZaJGa7yRI.jpg,2012-01-01,Secrets of a Soul (Geheimnisse einer Seele) (1926),84954.0
44937,25000000.0,Crime|Drama,456396,http://image.tmdb.org/t/p/w185//nVJIyS2gh0hBvVEr8s9SrpSBTxL.jpg,1986-12-12,"Child, The (L'enfant) (2005)",11490.0
44943,0.0,Documentary,312318,http://image.tmdb.org/t/p/w185//d9oFexlfUOynsqJnjGYj7t6jkWz.jpg,2002-03-10,9/11 (2002),11304.0
44972,45000000.0,Comedy|Horror,362120,http://image.tmdb.org/t/p/w185//4SMqo8Me8aCT4KAVLeG9pk8VYiN.jpg,2006-04-12,Scary Movie 4 (2006),4257.0
44974,950000.0,Drama|Thriller,424136,http://image.tmdb.org/t/p/w185//uHTmlcivbPeclEdmtuQg3zOQWPS.jpg,2005-01-14,Hard Candy (2005),2652.0
45028,10000000.0,Comedy|Drama|Musical,420087,http://image.tmdb.org/t/p/w185//asMi90blB9dYIpeW1qEVDfiNEa.jpg,2006-06-09,"Prairie Home Companion, A (2006)",9526.0
45062,60000000.0,Crime|Drama|Thriller,443632,http://image.tmdb.org/t/p/w185//a7Yv1Zzf3fhzDPJBXEejroPmdUV.jpg,2006-04-19,"Sentinel, The (2006)",5820.0
45074,80000000.0,Adventure|Animation|Children|Comedy|Fantasy,405469,http://image.tmdb.org/t/p/w185//sxqzaOto1qyUseSg6YpIP9Su5lp.jpg,2006-03-06,"Wild, The (2006)",9904.0
45081,50000000.0,Fantasy|Horror|Thriller,384537,http://image.tmdb.org/t/p/w185//odpKW2KL9PgSD6i1uldDoaR2f40.jpg,2006-04-21,Silent Hill (2006),588.0
45106,17000000.0,Comedy|Drama,465142,http://image.tmdb.org/t/p/w185//ruXEzdTa1Ke4eU0zzT0ytFhWysA.jpg,2006-03-04,American Dreamz (2006),9310.0
45175,10000000.0,Comedy|Drama,434124,http://image.tmdb.org/t/p/w185//dkAW9Yb9EnuawJfsVieeF0E9Fh1.jpg,2005-08-30,Kinky Boots (2005),16367.0
45183,0.0,Action|Comedy|Crime|Thriller,427954,http://image.tmdb.org/t/p/w185//ri2yctGQr4DPLBODZZ2Ky2yqBoL.jpg,1985-07-11,"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)",8982.0
45186,150000000.0,Action|Adventure|Thriller,317919,http://image.tmdb.org/t/p/w185//uXThDsEdXfepDiDlsIvuUQJ82bl.jpg,2006-05-03,Mission: Impossible III (2006),956.0
45208,50000000.0,Adventure|Children|Comedy,449089,http://image.tmdb.org/t/p/w185//eqV0JjfwcEJuK3JPZ2rsNvS1p30.jpg,2006-04-28,RV (2006),9530.0
45210,15000000.0,Crime|Drama,475276,http://image.tmdb.org/t/p/w185//aahr1uIPrEej8q4baE1RYXOXwFB.jpg,2006-04-28,United 93 (2006),9829.0
45221,0.0,Comedy,430634,http://image.tmdb.org/t/p/w185//uMcylxIC7nBpBd8Uf6Apr4MJ1pf.jpg,2006-04-21,Stick It (2006),10115.0
45361,14000000.0,Drama|Horror|Mystery|Thriller,429573,http://image.tmdb.org/t/p/w185//wNgeLlsG8dxwIo4wCeilhNXhi5I.jpg,2005-05-05,"American Haunting, An (2005)",10008.0
45382,8000000.0,Drama|Romance,398027,http://image.tmdb.org/t/p/w185//qgyp48naq0W7j4NbOttFi91DlYW.jpg,2005-05-13,Down in the Valley (2005),7870.0
45431,80000000.0,Adventure|Animation|Children|Comedy,327084,http://image.tmdb.org/t/p/w185//6qKM3Rl1tQgOFO1fMA7DAizWZ5n.jpg,2006-05-17,Over the Hedge (2006),7518.0
45440,0.0,Comedy|Drama,364955,http://image.tmdb.org/t/p/w185//yVCO6dv6Apu0QhxTGMeo6vQQz7I.jpg,2006-05-05,Art School Confidential (2006),9786.0
45442,160000000.0,Action|Adventure|Thriller|IMAX,409182,http://image.tmdb.org/t/p/w185//cCx2Ead8KoZhHofsAAr7tyrjfDo.jpg,2006-05-10,Poseidon (2006),503.0
45447,125000000.0,Drama|Mystery|Thriller,382625,http://image.tmdb.org/t/p/w185//tYXOOkDxJ7jSvUX5j1Hbks1GjBZ.jpg,2006-05-17,"Da Vinci Code, The (2006)",591.0
45499,210000000.0,Action|Sci-Fi|Thriller,376994,http://image.tmdb.org/t/p/w185//7RSSkRpwvkNN5iKO8zACtBA0KhQ.jpg,2006-05-24,X-Men: The Last Stand (2006),36668.0
45501,52000000.0,Comedy|Drama|Romance,452594,http://image.tmdb.org/t/p/w185//yN3b4ElUOMA2lNcwAzr9TEBpmy.jpg,2006-06-01,"Break-Up, The (2006)",9767.0
45503,0.0,Drama,438315,http://image.tmdb.org/t/p/w185//r4VQCZe3aSo7TmmsxcyLqaoMR1l.jpg,2006-03-30,Peaceful Warrior (2006),13689.0
45517,120000000.0,Animation|Children|Comedy,317219,http://image.tmdb.org/t/p/w185//qa6HCwP4Z15l3hpsASz3auugEW6.jpg,2006-06-08,Cars (2006),920.0
45635,90.0,Drama,404802,http://image.tmdb.org/t/p/w185//w64AEADa6wj4DZVoRcjz59ZiO0I.jpg,2005-09-14,"Notorious Bettie Page, The (2005)",15402.0
45648,0.0,Comedy|Drama,425055,http://image.tmdb.org/t/p/w185//pqMwf0HOi4wW07IVYcQ8KDf6mM0.jpg,2005-03-10,Game 6 (2005),80919.0
45658,0.0,Drama,410400,http://image.tmdb.org/t/p/w185//gE2TRj270Z4KJ5tjSnhpROBwxIH.jpg,2005-08-18,On a Clear Day (2005),38344.0
45662,25000000.0,Horror|Thriller,466909,http://image.tmdb.org/t/p/w185//kf1Qq9b32jn4umll9qD2ue5ftnh.jpg,2006-06-06,"Omen, The (2006)",806.0
45666,35000000.0,Comedy,457510,http://image.tmdb.org/t/p/w185//kh7B91bMl2lZ0mH9WhPfaNUIEQH.jpg,2006-06-16,Nacho Libre (2006),9353.0
45668,40000000.0,Drama|Fantasy|Romance,410297,http://image.tmdb.org/t/p/w185//tHpc1118dYWLnHZleGhwZxRbpae.jpg,2006-06-16,"Lake House, The (2006)",2044.0
45672,82500000.0,Adventure|Comedy|Drama|Fantasy|Romance,389860,http://image.tmdb.org/t/p/w185//x7rM5dwQefvpXqHKQs4TrpoRyz3.jpg,2006-06-22,Click (2006),9339.0
45720,35000000.0,Comedy|Drama,458352,http://image.tmdb.org/t/p/w185//u6QBDGUCOEMRekna95ip2MxplbQ.jpg,2006-06-30,"Devil Wears Prada, The (2006)",350.0
45722,200000000.0,Action|Adventure|Fantasy,383574,http://image.tmdb.org/t/p/w185//AdRQGfT05z6L9gIpUpkh4McMmpm.jpg,2006-06-20,Pirates of the Caribbean: Dead Man's Chest (2006),58.0
45726,54000000.0,Comedy,463034,http://image.tmdb.org/t/p/w185//rtqbg1CKR4dFdmHxmsiM3u9n71I.jpg,2006-07-14,"You, Me and Dupree (2006)",1819.0
45728,5000000.0,Comedy,424345,http://image.tmdb.org/t/p/w185//qyI644vFgnITKgHouRQGvHe7e6i.jpg,2006-07-21,Clerks II (2006),2295.0
45730,70000000.0,Drama|Fantasy|Mystery,452637,http://image.tmdb.org/t/p/w185//ddNmoSy1Jd3PBF5XDZvrrBIfrja.jpg,2006-07-20,Lady in the Water (2006),9697.0
45732,0.0,Comedy|Fantasy|Romance,465624,http://image.tmdb.org/t/p/w185//vs4jcY5NQA24zFGihY2EiqEA5hI.jpg,2006-06-20,My Super Ex-Girlfriend (2006),4474.0
45880,40000000.0,Drama|Romance,422720,http://image.tmdb.org/t/p/w185//o41nX4P9E8TWoWiCPYgudsZ8ilP.jpg,2006-05-24,Marie Antoinette (2006),1887.0
45928,1000000.0,Documentary,489037,http://image.tmdb.org/t/p/w185//bELDMlz8TTTPvZzZAbaUD83fGC8.jpg,2006-08-04,Who Killed the Electric Car? (2006),13508.0
45950,1000000.0,Documentary,497116,http://image.tmdb.org/t/p/w185//xgxVyBK0ZSAvWDi88KtPMBf4teo.jpg,2006-05-24,"Inconvenient Truth, An (2006)",1781.0
45969,6000000.0,Comedy|Romance,101545,http://image.tmdb.org/t/p/w185//yigJ610rN5zh1FGh3BOnQdsRiCe.jpg,1991-03-29,Career Opportunities (1991),16270.0
46062,4200000.0,Children|Comedy|Drama|Musical|Romance,475293,http://image.tmdb.org/t/p/w185//lkcc7eC4qTbhE2DBnoVpGg2ZeM9.jpg,2006-01-20,High School Musical (2006),10947.0
46105,0.0,Comedy|Documentary|Romance,428649,http://image.tmdb.org/t/p/w185//5YAmc3rWNGWapesD8KiozkLSZah.jpg,2005-10-14,I Am a Sex Addict (2005),17628.0
46231,0.0,Drama,426627,http://image.tmdb.org/t/p/w185//xffuc4V1ddYROx0BulutbPiNTTE.jpg,2005-11-18,Stoned (2005),17741.0
46322,0.0,Action|Drama,446059,http://image.tmdb.org/t/p/w185//yKJ7rjIwOa8XvACELo9eV8IvMPb.jpg,2006-01-26,Jet Li's Fearless (Huo Yuan Jia) (2006),7549.0
46335,85000000.0,Action|Crime|Drama|Thriller,463985,http://image.tmdb.org/t/p/w185//g5pxxYlRJU7bG6ijgDbewXonmSY.jpg,2006-06-03,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",9615.0
46337,60000000.0,Animation|Children|Comedy,455499,http://image.tmdb.org/t/p/w185//loTQCw3S5znhLSN1c1QUDRMIINs.jpg,2006-06-15,Garfield: A Tail of Two Kitties (2006),9513.0
46347,0.0,Documentary,478209,http://image.tmdb.org/t/p/w185//8Rv6WAFyJzQYjxwnZ3zktOPptSg.jpg,2005-09-14,Metal: A Headbanger's Journey (2005),20604.0
46367,0.0,Crime|Thriller,105187,http://image.tmdb.org/t/p/w185//oiKWmtkGVOHR9Z49qZkkDkCeKyO.jpg,1992-01-01,"Public Eye, The (1992)",31692.0
46530,270000000.0,Action|Adventure|Sci-Fi|IMAX,348150,http://image.tmdb.org/t/p/w185//6ZYOpyhFZrAQIe1BuhqVgzfAdGZ.jpg,2006-06-28,Superman Returns (2006),1452.0
46559,0.0,Drama|War,468094,http://image.tmdb.org/t/p/w185//jTxCPGk4DjFvvj6I7paZucCAQju.jpg,2006-03-09,"Road to Guantanamo, The (2006)",7872.0
46572,10000000.0,Drama|Thriller,443496,http://image.tmdb.org/t/p/w185//iuuhoVmhlE3g8FRbXQTa4n7un17.jpg,2005-08-31,Edmond (2005),18191.0
46574,5000000.0,Comedy,422861,http://image.tmdb.org/t/p/w185//6UNjCz9wn7DzYzPu90NLZkzBDFs.jpg,2006-03-30,"OH in Ohio, The (2006)",14474.0
46578,8000000.0,Adventure|Comedy|Drama,449059,http://image.tmdb.org/t/p/w185//tFnTds88mCuLcLPBseK1kF2E3qv.jpg,2006-07-26,Little Miss Sunshine (2006),773.0
46664,0.0,Drama|Mystery|Thriller,40338,http://image.tmdb.org/t/p/w185//h4ZuajuWTsQ3RF59bz1jlqDDgDg.jpg,1948-09-30,"Fallen Idol, The (1948)",21631.0
46723,25000000.0,Drama|Thriller,449467,http://image.tmdb.org/t/p/w185//ocV89hUekPRPIjPxivNBZJXx7AN.jpg,2006-09-08,Babel (2006),1164.0
46772,0.0,Comedy,369994,http://image.tmdb.org/t/p/w185//hPx4aELIbpf6ZRdHPmBH5h5Qs95.jpg,2006-07-28,Strangers with Candy (2005),13141.0
